OverallQual,GarageCars,GrLivArea,ExterQual,TotalBsmtSF,BsmtQual,FullBath,BsmtFinSF1,KitchenQual,YearBuilt,Neighborhood,CentralAir,2ndFlrSF,LotArea,OverallCond,FireplaceQu,YearRemodAdd,GarageFinish,KitchenAbvGr,GarageType,LandContour,MSZoning,LotFrontage,SaleCondition,BsmtFullBath,RoofMatl,BsmtExposure,HalfBath,BedroomAbvGr,GarageYrBlt,BsmtFinType1,SalePrice
7,2,1661,3.0,1649,2.0,2,0,2.0,1998,5.0,1.0,0,12137,5,0.0,1998,2.0,1,5.0,3.0,3.0,48.0,4.0,0,1.0,3.0,0,3,1998,6.0,224900
5,1,1008,3.0,1008,4.0,1,486,3.0,1954,12.0,1.0,0,11425,6,4.0,1954,2.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,0,2,1954,1.0,137000
8,3,1689,2.0,1568,2.0,2,1218,2.0,2002,11.0,1.0,0,13265,5,4.0,2002,2.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,3.0,0,3,2002,2.0,271000
6,2,1052,3.0,1010,4.0,1,504,3.0,1971,4.0,1.0,0,8816,7,0.0,1971,1.0,1,5.0,3.0,3.0,80.0,4.0,1,1.0,0.0,0,3,1971,2.0,155000
7,2,1358,2.0,1358,2.0,2,733,2.0,2009,16.0,1.0,0,6371,5,4.0,2010,2.0,1,5.0,3.0,3.0,44.0,5.0,1,1.0,2.0,0,2,2010,2.0,224000
7,2,1640,2.0,798,2.0,2,0,2.0,2003,5.0,1.0,842,7226,5,0.0,2003,2.0,1,5.0,3.0,3.0,72.0,4.0,0,1.0,3.0,1,3,2003,6.0,183000
4,2,936,1.0,936,1.0,1,0,3.0,1953,17.0,0.0,0,6000,4,0.0,1953,1.0,1,1.0,0.0,4.0,60.0,4.0,0,1.0,3.0,0,2,1974,6.0,93000
7,2,1733,2.0,847,2.0,2,0,2.0,2003,8.0,1.0,886,12394,5,4.0,2003,3.0,1,3.0,3.0,3.0,0.0,3.0,0,1.0,1.0,1,3,2003,6.0,225000
6,1,1489,3.0,778,4.0,2,0,3.0,1940,18.0,1.0,545,9900,7,4.0,1950,1.0,1,1.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,3,1940,6.0,139500
8,2,1489,2.0,1489,2.0,2,0,2.0,2006,21.0,1.0,0,11216,5,4.0,2006,2.0,1,5.0,3.0,1.0,81.0,5.0,0,1.0,3.0,0,3,2006,6.0,232600
10,3,2084,0.0,2078,0.0,2,1636,0.0,2007,16.0,1.0,0,14803,5,4.0,2008,3.0,1,5.0,3.0,3.0,114.0,5.0,1,1.0,0.0,0,2,2007,2.0,385000
5,0,784,3.0,784,4.0,1,784,2.0,1924,3.0,1.0,0,6130,6,0.0,1950,0.0,1,0.0,3.0,4.0,50.0,4.0,1,1.0,3.0,0,2,0,0.0,109500
7,2,1434,2.0,1454,2.0,2,20,2.0,2001,20.0,1.0,0,8529,5,3.0,2001,2.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,3.0,0,3,2001,2.0,189000
5,2,2126,3.0,1013,4.0,2,249,3.0,1967,4.0,1.0,966,28698,5,0.0,1967,3.0,1,5.0,2.0,3.0,0.0,0.0,0,5.0,1.0,1,3,1967,3.0,185000
7,2,1223,2.0,600,2.0,2,0,2.0,2005,21.0,1.0,623,2544,5,0.0,2005,2.0,1,1.0,3.0,1.0,24.0,4.0,0,1.0,3.0,1,2,2005,6.0,147400
6,2,1392,3.0,1392,4.0,1,1040,3.0,1957,12.0,1.0,0,11900,5,4.0,1957,2.0,1,5.0,3.0,3.0,80.0,4.0,1,1.0,3.0,1,3,1957,5.0,166000
7,2,1200,3.0,600,2.0,2,0,2.0,2005,21.0,1.0,600,3180,5,0.0,2005,2.0,1,1.0,3.0,1.0,30.0,4.0,0,1.0,3.0,1,2,2005,6.0,151000
7,2,1829,2.0,941,2.0,2,483,2.0,2003,5.0,1.0,888,9548,6,3.0,2003,2.0,1,5.0,3.0,3.0,44.0,4.0,1,1.0,3.0,1,3,2003,2.0,237000
6,2,1516,3.0,1516,4.0,1,196,3.0,1964,12.0,1.0,0,10004,6,0.0,1964,2.0,1,5.0,3.0,3.0,100.0,4.0,0,1.0,3.0,1,3,1964,5.0,167000
5,2,1144,3.0,1144,4.0,1,572,3.0,1961,12.0,1.0,0,7875,6,0.0,1961,1.0,1,5.0,3.0,3.0,75.0,4.0,1,1.0,3.0,0,3,1961,5.0,139950
4,2,1067,3.0,1067,2.0,2,442,2.0,1950,19.0,1.0,0,9600,7,0.0,1995,1.0,1,5.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,2,1996,1.0,128000
5,2,1559,3.0,1559,4.0,1,338,3.0,1948,17.0,1.0,0,8100,6,0.0,1973,1.0,1,1.0,3.0,4.0,90.0,4.0,1,1.0,3.0,0,2,1948,5.0,153500
6,1,987,3.0,483,4.0,1,330,3.0,1973,2.0,1.0,504,1680,5,0.0,1973,1.0,1,1.0,3.0,4.0,21.0,4.0,1,1.0,3.0,1,2,1973,1.0,100000
5,1,1099,3.0,1099,2.0,1,0,2.0,1995,5.0,1.0,0,9525,6,0.0,2006,1.0,1,5.0,3.0,3.0,75.0,4.0,0,1.0,3.0,1,3,1999,6.0,144000
5,1,1200,3.0,768,4.0,1,352,3.0,1946,7.0,1.0,432,11767,6,0.0,1995,1.0,1,1.0,3.0,3.0,70.0,4.0,0,1.0,3.0,0,3,1946,1.0,130500
6,1,1482,3.0,672,4.0,2,156,1.0,1925,18.0,0.0,672,12155,8,0.0,1950,1.0,1,1.0,3.0,2.0,0.0,4.0,0,1.0,3.0,0,4,1934,1.0,140000
5,2,1539,3.0,650,4.0,2,0,2.0,1904,17.0,1.0,581,10440,8,1.0,2002,1.0,1,1.0,3.0,4.0,60.0,4.0,0,1.0,3.0,0,3,1983,6.0,157500
6,2,1165,3.0,1127,4.0,1,312,3.0,1966,12.0,1.0,0,9020,7,0.0,1966,2.0,1,5.0,3.0,3.0,82.0,4.0,1,1.0,1.0,1,3,1966,5.0,174900
5,0,1800,3.0,1800,4.0,2,0,3.0,1961,12.0,0.0,0,8000,4,0.0,1961,0.0,2,0.0,3.0,3.0,80.0,4.0,0,1.0,3.0,0,6,0,6.0,141000
5,3,1416,3.0,876,4.0,1,0,3.0,1915,17.0,1.0,540,12665,8,4.0,1950,1.0,1,1.0,3.0,4.0,100.0,4.0,0,1.0,2.0,1,4,1949,6.0,153900
5,2,1701,3.0,1390,2.0,2,1390,3.0,1975,19.0,1.0,0,16647,5,3.0,1981,3.0,1,4.0,3.0,3.0,0.0,4.0,1,1.0,1.0,0,3,1975,0.0,171000
7,2,1775,2.0,740,2.0,2,513,2.0,1993,20.0,1.0,769,9317,5,3.0,1993,1.0,1,5.0,3.0,3.0,75.0,4.0,1,1.0,3.0,1,3,1993,0.0,213000
5,1,864,3.0,864,4.0,1,460,3.0,1972,5.0,1.0,0,15523,6,2.0,1972,1.0,1,5.0,3.0,3.0,36.0,4.0,1,1.0,0.0,0,3,1972,1.0,133500
6,2,2358,3.0,907,4.0,3,0,3.0,1908,4.0,1.0,1051,45600,8,4.0,1997,1.0,1,1.0,0.0,3.0,75.0,4.0,0,1.0,3.0,0,5,1908,6.0,240000
6,2,1855,2.0,528,4.0,2,0,3.0,1976,24.0,1.0,761,9600,7,3.0,1994,2.0,1,5.0,3.0,3.0,80.0,4.0,0,1.0,3.0,1,3,1976,6.0,187000
6,2,848,2.0,848,2.0,1,659,2.0,2003,5.0,1.0,0,4435,5,0.0,2003,3.0,1,5.0,3.0,4.0,36.0,4.0,1,1.0,0.0,0,1,2003,2.0,131500
8,2,1456,2.0,1273,2.0,2,0,2.0,2003,0.0,1.0,0,3196,5,3.0,2003,3.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,1.0,0,2,2003,6.0,215000
7,1,1646,3.0,918,4.0,2,364,3.0,1941,6.0,1.0,728,7128,5,4.0,1950,1.0,1,1.0,3.0,3.0,53.0,4.0,0,1.0,3.0,0,4,1941,5.0,164000
6,2,1445,3.0,1127,4.0,1,564,3.0,1964,12.0,1.0,0,12095,6,2.0,1964,2.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,1.0,1,3,1964,5.0,158000
5,2,1779,3.0,1763,4.0,1,306,3.0,1955,19.0,1.0,0,17920,4,4.0,1974,1.0,1,5.0,3.0,3.0,102.0,0.0,1,1.0,2.0,1,3,1955,0.0,170000
5,1,1040,3.0,1040,4.0,1,659,3.0,1962,19.0,1.0,0,6897,8,0.0,2010,1.0,1,1.0,3.0,3.0,0.0,4.0,1,1.0,3.0,1,3,1962,0.0,127000
6,2,1026,3.0,940,2.0,1,505,3.0,1978,5.0,1.0,0,10970,6,0.0,1978,1.0,1,1.0,2.0,3.0,0.0,4.0,1,1.0,1.0,0,3,1981,2.0,147000
6,2,1481,3.0,702,2.0,2,0,3.0,1994,8.0,1.0,779,8125,5,3.0,1995,3.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,3.0,1,3,1994,6.0,174000
7,2,1370,3.0,1090,2.0,2,0,3.0,1976,14.0,1.0,0,10400,5,3.0,1976,2.0,1,5.0,3.0,3.0,80.0,3.0,0,1.0,3.0,0,3,1976,6.0,152000
6,2,2654,3.0,1054,4.0,2,619,2.0,1968,14.0,1.0,1142,11029,7,4.0,1984,1.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,2.0,1,4,1968,1.0,250000
7,1,1426,2.0,912,4.0,1,0,2.0,1918,6.0,1.0,514,7642,8,4.0,1998,1.0,1,1.0,3.0,3.0,55.0,4.0,0,1.0,3.0,1,3,1925,6.0,189950
5,2,1039,3.0,1039,4.0,1,841,3.0,1965,19.0,1.0,0,11625,4,0.0,1965,1.0,1,5.0,3.0,3.0,75.0,4.0,1,1.0,2.0,1,3,1965,1.0,131500
6,2,1097,3.0,1040,2.0,2,338,3.0,1984,20.0,1.0,0,9672,5,0.0,1985,1.0,1,5.0,3.0,3.0,81.0,4.0,0,1.0,3.0,0,3,1986,2.0,152000
5,1,1148,3.0,1148,4.0,1,1148,3.0,1959,12.0,1.0,0,7931,5,0.0,1959,1.0,1,5.0,3.0,3.0,70.0,4.0,1,1.0,3.0,0,3,1959,1.0,132500
7,2,1372,2.0,1372,0.0,2,0,2.0,2007,21.0,1.0,0,8640,5,0.0,2008,3.0,1,5.0,3.0,1.0,72.0,5.0,0,1.0,3.0,0,3,2008,6.0,250580
5,2,1002,3.0,1002,4.0,1,828,3.0,1970,12.0,1.0,0,8750,6,0.0,1970,1.0,1,1.0,3.0,3.0,0.0,4.0,1,1.0,3.0,0,3,1973,1.0,148500
8,3,1646,2.0,1638,2.0,2,0,2.0,2006,23.0,1.0,0,10656,5,4.0,2007,2.0,1,5.0,1.0,3.0,67.0,5.0,0,1.0,0.0,0,3,2007,6.0,248900
4,2,1120,3.0,1040,4.0,1,932,1.0,1961,19.0,1.0,0,6970,5,0.0,1961,2.0,1,5.0,3.0,3.0,85.0,4.0,1,1.0,3.0,1,3,1961,0.0,129000
5,2,2320,3.0,0,3.0,2,0,3.0,1948,8.0,1.0,720,14762,6,3.0,1950,1.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,4.0,0,2,1979,4.0,169000
7,2,1949,2.0,1050,2.0,2,750,2.0,1993,20.0,1.0,887,9938,5,3.0,1994,3.0,1,5.0,3.0,3.0,80.0,4.0,1,1.0,3.0,1,3,1993,2.0,236000
5,1,894,3.0,894,4.0,1,0,3.0,1962,12.0,0.0,0,6600,5,0.0,1962,1.0,1,1.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,2,1962,6.0,109500
6,2,1682,3.0,804,2.0,2,505,2.0,1998,5.0,1.0,878,8750,5,0.0,1998,2.0,1,5.0,3.0,3.0,70.0,4.0,0,1.0,3.0,1,3,1998,2.0,200500
5,2,910,2.0,105,4.0,1,0,2.0,1953,12.0,1.0,0,8892,7,0.0,1996,1.0,1,5.0,3.0,3.0,74.0,4.0,0,1.0,0.0,0,3,1953,6.0,116000
5,1,1268,2.0,832,4.0,1,375,3.0,1949,12.0,1.0,0,12144,7,4.0,1950,1.0,1,5.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,3,1949,5.0,133000
5,1,1131,3.0,676,4.0,1,0,3.0,1941,17.0,1.0,455,5720,6,0.0,1950,1.0,1,1.0,3.0,4.0,52.0,0.0,0,1.0,3.0,1,3,1941,6.0,66500
8,2,2610,2.0,1184,2.0,2,64,0.0,2007,21.0,1.0,1426,9000,5,4.0,2007,3.0,1,3.0,3.0,1.0,75.0,5.0,0,1.0,0.0,1,4,2007,2.0,303477
4,2,1040,3.0,1064,4.0,1,633,3.0,1963,11.0,1.0,0,25286,5,0.0,1963,1.0,1,5.0,1.0,3.0,94.0,4.0,1,1.0,1.0,0,3,1963,0.0,132250
9,3,2224,2.0,1462,0.0,2,1170,0.0,2004,16.0,1.0,762,8834,5,4.0,2005,3.0,1,5.0,3.0,3.0,74.0,4.0,1,1.0,3.0,1,4,2004,2.0,350000
5,2,1155,3.0,1109,4.0,1,899,2.0,1961,19.0,1.0,0,11782,7,0.0,1995,1.0,1,1.0,3.0,3.0,88.0,4.0,1,1.0,0.0,0,3,1987,0.0,148000
5,1,864,2.0,864,4.0,1,646,3.0,1978,5.0,1.0,0,7000,8,0.0,2005,1.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,3.0,0,3,1978,0.0,136500
5,2,1090,3.0,1090,0.0,1,980,3.0,2005,7.0,1.0,0,7024,5,0.0,2006,3.0,1,5.0,3.0,3.0,60.0,4.0,1,1.0,3.0,1,2,2005,0.0,157000
7,2,1717,2.0,1156,2.0,2,902,2.0,1990,23.0,1.0,530,13758,5,3.0,1991,2.0,1,5.0,3.0,3.0,44.0,4.0,0,1.0,2.0,1,3,1990,3.0,187500
6,2,1593,3.0,808,2.0,2,0,3.0,1992,8.0,1.0,785,9636,5,3.0,1993,2.0,1,3.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,3,1993,6.0,178000
4,1,2230,2.0,795,4.0,1,0,3.0,1912,18.0,0.0,795,6204,5,0.0,1950,1.0,1,1.0,0.0,3.0,60.0,4.0,1,1.0,3.0,0,5,1997,6.0,118500
5,1,892,3.0,892,4.0,1,432,3.0,1967,12.0,1.0,0,7150,5,0.0,1967,2.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,3.0,0,3,1967,1.0,100000
9,2,1709,2.0,1698,0.0,2,1238,2.0,1999,21.0,1.0,0,5119,5,3.0,2000,3.0,1,5.0,3.0,1.0,50.0,0.0,1,1.0,0.0,0,2,1999,2.0,328900
5,2,1712,3.0,1626,4.0,2,528,3.0,1959,12.0,1.0,0,8393,5,0.0,2005,3.0,2,5.0,3.0,3.0,70.0,3.0,0,1.0,3.0,0,4,2005,3.0,145000
5,1,1393,3.0,816,4.0,1,0,3.0,1955,7.0,1.0,521,16466,7,0.0,1955,1.0,1,5.0,3.0,3.0,59.0,4.0,0,1.0,3.0,1,3,1955,6.0,135500
8,2,2217,2.0,2217,4.0,2,351,2.0,1970,12.0,1.0,0,15865,6,3.0,1970,1.0,1,5.0,3.0,3.0,95.0,4.0,1,5.0,1.0,0,4,1970,0.0,268000
6,2,1505,3.0,1505,4.0,1,1024,3.0,1953,12.0,1.0,0,12160,4,3.0,1953,2.0,1,5.0,3.0,3.0,128.0,4.0,1,1.0,3.0,0,2,1953,1.0,149500
5,2,924,3.0,672,4.0,1,0,3.0,1949,12.0,1.0,252,8064,7,1.0,2006,1.0,1,1.0,3.0,3.0,60.0,4.0,0,1.0,2.0,0,3,2003,6.0,122900
6,2,1683,3.0,918,4.0,2,226,3.0,1978,19.0,1.0,765,11184,5,3.0,1978,2.0,1,5.0,3.0,3.0,70.0,4.0,0,1.0,3.0,1,3,1978,3.0,172500
6,1,1068,3.0,1059,4.0,1,663,3.0,1963,19.0,1.0,0,8414,8,0.0,2003,2.0,1,5.0,3.0,3.0,70.0,4.0,0,1.0,3.0,0,3,1963,2.0,154500
5,1,1383,3.0,1383,2.0,1,1064,3.0,1954,19.0,1.0,0,13284,5,4.0,1954,1.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,2.0,0,3,1954,1.0,165000
5,2,1535,3.0,0,3.0,2,0,3.0,1979,20.0,1.0,0,7018,5,0.0,1979,1.0,2,5.0,0.0,3.0,64.0,2.0,0,1.0,4.0,0,4,1979,4.0,118858
6,2,1796,3.0,780,4.0,1,400,3.0,1963,12.0,1.0,813,7056,5,3.0,1963,2.0,1,5.0,3.0,3.0,71.0,4.0,1,1.0,3.0,1,4,1963,1.0,140000
4,1,951,3.0,951,4.0,1,285,3.0,1936,9.0,0.0,0,8765,6,0.0,1950,1.0,1,1.0,3.0,4.0,50.0,0.0,0,1.0,3.0,0,2,1936,0.0,106500
5,2,2240,3.0,0,3.0,2,0,3.0,1979,20.0,1.0,1120,7018,5,0.0,1979,1.0,2,1.0,3.0,3.0,64.0,2.0,0,1.0,4.0,0,6,1979,4.0,142953
9,3,2364,0.0,2330,0.0,2,2188,0.0,2009,16.0,1.0,0,12919,5,4.0,2010,3.0,1,5.0,3.0,3.0,100.0,5.0,1,1.0,1.0,1,2,2009,2.0,611657
5,1,1236,3.0,912,4.0,1,465,3.0,1961,19.0,1.0,0,6993,7,3.0,1994,1.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,3.0,0,3,1961,1.0,135000
4,1,858,3.0,858,4.0,1,322,3.0,1971,12.0,1.0,0,7340,6,0.0,1971,1.0,1,1.0,3.0,3.0,0.0,4.0,0,1.0,3.0,0,2,1979,0.0,110000
5,1,1306,3.0,992,4.0,1,860,3.0,1957,12.0,1.0,0,8712,7,0.0,2000,1.0,1,1.0,3.0,3.0,64.0,4.0,1,1.0,2.0,0,2,1968,1.0,153000
7,2,1509,2.0,783,2.0,2,0,2.0,2003,8.0,1.0,702,7875,5,4.0,2003,3.0,1,5.0,3.0,3.0,63.0,4.0,0,1.0,3.0,1,3,2003,6.0,180000
7,3,1670,2.0,1670,2.0,2,0,2.0,2006,8.0,1.0,0,14859,5,4.0,2006,2.0,1,5.0,1.0,3.0,50.0,5.0,0,1.0,3.0,0,3,2006,6.0,240000
5,1,902,3.0,876,4.0,1,599,3.0,1967,19.0,1.0,0,6173,6,0.0,1967,1.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,0,3,1967,2.0,125500
5,1,1063,3.0,1056,4.0,1,354,3.0,1954,12.0,1.0,0,9920,5,0.0,1954,2.0,1,5.0,3.0,3.0,80.0,4.0,1,1.0,3.0,0,3,1954,5.0,128000
8,3,1636,2.0,1623,2.0,2,63,2.0,2006,21.0,1.0,0,13501,5,4.0,2006,2.0,1,5.0,3.0,3.0,116.0,4.0,1,1.0,3.0,0,3,2006,2.0,255000
7,1,2057,2.0,1017,2.0,1,223,2.0,1936,6.0,1.0,1037,11500,7,4.0,1987,3.0,1,5.0,3.0,3.0,86.0,4.0,0,1.0,3.0,1,3,1936,5.0,250000
5,2,902,3.0,864,2.0,1,301,3.0,1983,11.0,1.0,0,8885,5,0.0,1983,1.0,1,5.0,2.0,3.0,0.0,4.0,1,1.0,0.0,0,2,1983,1.0,131000
6,2,1484,2.0,742,2.0,2,0,2.0,2005,8.0,1.0,742,12589,5,4.0,2005,3.0,1,5.0,3.0,3.0,149.0,4.0,0,1.0,3.0,1,3,2005,6.0,174000
5,2,2274,3.0,1105,4.0,2,443,3.0,1960,12.0,1.0,1169,11600,5,0.0,1960,1.0,2,1.0,3.0,3.0,80.0,4.0,0,1.0,3.0,0,5,1960,5.0,154300
5,1,1268,3.0,1268,2.0,1,196,2.0,1977,5.0,1.0,0,9286,7,0.0,1989,1.0,1,1.0,3.0,3.0,0.0,4.0,0,1.0,0.0,1,3,1978,0.0,143500
5,1,1015,3.0,768,4.0,1,489,3.0,1925,3.0,0.0,0,6120,7,0.0,1950,1.0,1,1.0,3.0,4.0,51.0,0.0,0,1.0,3.0,0,3,1925,5.0,88000
5,3,2002,3.0,1001,4.0,2,284,3.0,1949,6.0,0.0,1001,6270,6,0.0,1950,1.0,2,6.0,1.0,2.0,82.0,4.0,0,1.0,3.0,0,4,1949,1.0,145000
6,2,1224,2.0,612,2.0,2,294,2.0,2009,21.0,1.0,612,3000,5,0.0,2009,2.0,1,1.0,3.0,1.0,30.0,5.0,0,1.0,0.0,1,2,2009,2.0,173733
4,1,1092,3.0,546,4.0,1,0,3.0,1970,10.0,1.0,546,2001,5,0.0,1970,1.0,1,5.0,3.0,4.0,21.0,4.0,0,1.0,3.0,1,3,1970,6.0,75000
2,1,480,3.0,480,4.0,0,50,3.0,1949,9.0,0.0,0,9000,3,0.0,1950,1.0,1,1.0,3.0,0.0,50.0,0.0,1,1.0,0.0,0,1,1958,1.0,35311
4,1,1229,3.0,1134,4.0,1,1059,3.0,1956,7.0,1.0,0,17140,6,0.0,1956,2.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,0,3,1956,0.0,135000
7,3,2127,2.0,1104,0.0,2,48,2.0,1991,20.0,1.0,1215,13125,5,3.0,1991,2.0,1,5.0,3.0,3.0,103.0,4.0,1,1.0,2.0,1,4,1991,1.0,238000
6,2,1414,0.0,1184,2.0,1,528,3.0,1958,12.0,1.0,0,11029,8,3.0,2002,1.0,1,5.0,3.0,3.0,87.0,4.0,1,1.0,3.0,0,3,1990,0.0,176500
6,2,1721,2.0,928,2.0,2,814,2.0,1994,20.0,1.0,785,8462,5,0.0,1994,2.0,1,5.0,3.0,3.0,70.0,4.0,0,1.0,3.0,1,3,1994,2.0,201000
5,0,2200,3.0,1272,4.0,2,1084,3.0,1900,7.0,1.0,928,8777,7,0.0,2003,0.0,2,0.0,3.0,3.0,67.0,4.0,2,1.0,3.0,2,4,0,0.0,145900
6,2,1316,2.0,1316,2.0,2,28,2.0,2005,8.0,1.0,0,10237,5,4.0,2006,3.0,1,5.0,3.0,3.0,65.0,5.0,0,1.0,3.0,0,3,2005,2.0,169990
6,2,1617,2.0,1604,2.0,2,165,2.0,1993,20.0,1.0,0,8012,5,2.0,1994,2.0,1,5.0,3.0,3.0,50.0,4.0,1,1.0,3.0,0,2,1993,3.0,193000
6,2,1686,3.0,1686,2.0,2,625,3.0,1980,14.0,1.0,0,10240,6,3.0,1980,1.0,1,5.0,3.0,3.0,79.0,4.0,1,1.0,3.0,0,3,1980,1.0,207500
5,2,1126,3.0,1126,2.0,2,767,0.0,1977,14.0,1.0,0,15611,6,0.0,1977,2.0,1,5.0,3.0,3.0,0.0,0.0,0,1.0,0.0,0,3,1977,0.0,175000
8,3,2374,2.0,1181,2.0,2,0,0.0,2003,16.0,1.0,1140,11999,5,4.0,2004,3.0,1,3.0,3.0,3.0,93.0,4.0,0,1.0,3.0,1,4,2003,6.0,285000
7,2,1978,3.0,832,4.0,2,552,3.0,1968,14.0,1.0,880,9900,5,4.0,1968,2.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,4,1968,1.0,176000
8,2,1788,2.0,1753,2.0,2,0,0.0,2001,5.0,1.0,0,11838,5,3.0,2001,2.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,0.0,0,3,2001,6.0,236500
7,2,2236,3.0,964,2.0,2,0,2.0,1997,8.0,1.0,1243,13006,5,3.0,1997,3.0,1,3.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,4,1997,6.0,222000
8,3,1466,2.0,1466,2.0,2,16,2.0,2007,23.0,1.0,0,8925,5,0.0,2007,3.0,1,5.0,1.0,3.0,73.0,4.0,0,1.0,0.0,0,3,2007,2.0,201000
5,1,925,3.0,925,4.0,1,338,3.0,1965,12.0,1.0,0,9100,6,0.0,1965,1.0,1,1.0,3.0,3.0,70.0,4.0,0,1.0,3.0,0,2,1965,1.0,117500
9,3,1905,0.0,1905,0.0,2,0,0.0,2006,21.0,1.0,0,11670,5,4.0,2006,3.0,1,5.0,3.0,3.0,84.0,4.0,0,1.0,3.0,0,3,2006,6.0,320000
7,2,1500,2.0,1500,2.0,2,20,2.0,2004,5.0,1.0,0,8487,5,0.0,2004,2.0,1,5.0,3.0,3.0,63.0,4.0,0,1.0,0.0,0,3,2004,2.0,190000
7,2,2069,3.0,585,2.0,2,425,2.0,1960,12.0,1.0,0,27650,7,4.0,2007,2.0,1,5.0,1.0,3.0,313.0,4.0,1,5.0,1.0,0,4,1960,2.0,242000
4,2,747,3.0,600,1.0,1,0,3.0,1926,3.0,1.0,0,5825,5,0.0,1953,1.0,1,1.0,3.0,3.0,52.0,4.0,0,1.0,2.0,0,1,1953,6.0,79900
7,2,1200,2.0,1176,2.0,2,833,2.0,2003,20.0,1.0,0,10083,5,0.0,2003,2.0,1,5.0,3.0,3.0,67.0,4.0,1,1.0,3.0,0,2,2003,2.0,184900
7,2,1971,2.0,1113,2.0,2,341,2.0,2005,21.0,1.0,858,9675,5,4.0,2005,2.0,1,5.0,3.0,3.0,75.0,4.0,0,1.0,2.0,1,3,2005,2.0,253000
7,3,1962,2.0,1391,2.0,2,464,2.0,2006,5.0,1.0,571,8760,5,0.0,2006,2.0,1,5.0,3.0,3.0,73.0,5.0,0,1.0,2.0,1,3,2006,2.0,239799
7,1,2403,3.0,1032,4.0,2,0,3.0,1940,4.0,1.0,1196,24090,7,3.0,1950,1.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,2.0,0,4,1940,6.0,244400
6,2,1728,3.0,1728,4.0,2,936,3.0,1976,11.0,1.0,0,12640,5,0.0,1976,1.0,2,5.0,3.0,3.0,55.0,4.0,0,1.0,1.0,0,4,1976,5.0,150900
7,2,2060,2.0,992,2.0,2,772,2.0,1999,8.0,1.0,1038,8755,5,3.0,1999,2.0,1,3.0,3.0,3.0,0.0,4.0,1,1.0,3.0,1,3,1999,0.0,214000
4,0,1440,3.0,1440,2.0,2,1440,3.0,1977,7.0,1.0,0,7711,3,0.0,1977,0.0,2,0.0,3.0,3.0,42.0,0.0,2,1.0,1.0,0,4,0,2.0,150000
5,2,1632,3.0,1632,4.0,2,0,3.0,1967,11.0,1.0,0,25000,4,0.0,1967,1.0,2,5.0,2.0,3.0,100.0,4.0,0,1.0,0.0,0,4,1967,6.0,143000
6,2,1344,3.0,819,4.0,1,111,2.0,1958,23.0,1.0,0,14375,6,4.0,1958,2.0,1,4.0,3.0,3.0,0.0,0.0,0,1.0,3.0,0,3,1958,2.0,137500
5,2,1869,3.0,1088,4.0,1,1088,3.0,1890,17.0,1.0,561,8820,6,0.0,1996,1.0,1,1.0,3.0,4.0,98.0,4.0,0,1.0,3.0,0,2,1963,3.0,124900
5,1,1144,3.0,1144,4.0,1,748,3.0,1959,12.0,1.0,0,8163,6,3.0,1959,2.0,1,5.0,3.0,3.0,70.0,4.0,1,1.0,0.0,0,3,1959,0.0,143000
8,3,1629,2.0,1616,2.0,2,1300,2.0,2002,23.0,1.0,0,14536,5,4.0,2003,3.0,1,5.0,3.0,3.0,85.0,4.0,1,1.0,0.0,0,3,2002,2.0,270000
7,2,1776,2.0,936,2.0,2,0,2.0,2002,5.0,1.0,840,14006,5,3.0,2002,2.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,4.0,1,3,2002,6.0,192500
6,2,1381,3.0,1161,4.0,1,982,2.0,1972,14.0,1.0,0,9360,7,3.0,2006,2.0,1,5.0,3.0,3.0,78.0,4.0,1,1.0,3.0,1,3,1972,0.0,197500
5,2,864,3.0,864,4.0,1,398,2.0,1950,12.0,1.0,0,7200,8,0.0,2002,2.0,1,1.0,3.0,3.0,60.0,4.0,1,1.0,3.0,0,3,1980,0.0,129000
