OverallQual,GarageCars,ExterQual,BsmtQual,GrLivArea,GarageFinish,FullBath,GarageType,FireplaceQu,KitchenQual,TotalBsmtSF,2ndFlrSF,CentralAir,1stFlrSF,BsmtFinSF1,TotRmsAbvGrd,YearRemodAdd,Fireplaces,LandContour,YearBuilt,BsmtFinType1,GarageCond,LotArea,BsmtExposure,GarageArea,HalfBath,KitchenAbvGr,MSZoning,Neighborhood,OpenPorchSF,SalePrice
5,1,2.0,4.0,1268,1.0,1,5.0,4.0,3.0,832,0,1.0,1036,375,6,1950,1,3.0,1949,5.0,5.0,12144,3.0,288,0,1,3.0,12.0,28,133000
5,1,3.0,4.0,1131,1.0,1,1.0,0.0,3.0,676,455,1.0,676,0,5,1950,0,3.0,1941,6.0,5.0,5720,3.0,200,1,1,4.0,17.0,0,66500
8,2,2.0,2.0,2610,3.0,2,3.0,4.0,0.0,1184,1426,1.0,1184,64,11,2007,1,3.0,2007,2.0,5.0,9000,0.0,550,1,1,1.0,21.0,364,303477
4,2,3.0,4.0,1040,1.0,1,5.0,0.0,3.0,1064,0,1.0,1040,633,5,1963,0,1.0,1963,0.0,5.0,25286,1.0,648,0,1,3.0,11.0,0,132250
9,3,2.0,0.0,2224,3.0,2,5.0,4.0,0.0,1462,762,1.0,1462,1170,10,2005,1,3.0,2004,2.0,5.0,8834,3.0,738,1,1,3.0,16.0,0,350000
5,2,3.0,4.0,1155,1.0,1,1.0,0.0,2.0,1109,0,1.0,1155,899,6,1995,0,3.0,1961,0.0,5.0,11782,0.0,576,0,1,3.0,19.0,0,148000
5,1,2.0,4.0,864,1.0,1,5.0,0.0,3.0,864,0,1.0,864,646,6,2005,0,3.0,1978,0.0,5.0,7000,3.0,336,0,1,3.0,5.0,0,136500
5,2,3.0,0.0,1090,3.0,1,5.0,0.0,3.0,1090,0,1.0,1090,980,5,2006,0,3.0,2005,0.0,5.0,7024,3.0,450,1,1,3.0,7.0,49,157000
7,2,2.0,2.0,1717,2.0,2,5.0,3.0,2.0,1156,530,1.0,1187,902,7,1991,1,3.0,1990,3.0,5.0,13758,2.0,400,1,1,3.0,23.0,36,187500
6,2,3.0,2.0,1593,2.0,2,3.0,3.0,3.0,808,785,1.0,808,0,7,1993,1,3.0,1992,6.0,5.0,9636,3.0,389,1,1,3.0,8.0,40,178000
4,1,2.0,4.0,2230,1.0,1,1.0,0.0,3.0,795,795,0.0,954,0,10,1950,0,0.0,1912,6.0,2.0,6204,3.0,440,0,1,3.0,18.0,188,118500
5,1,3.0,4.0,892,2.0,1,5.0,0.0,3.0,892,0,1.0,892,432,5,1967,0,3.0,1967,1.0,5.0,7150,3.0,288,0,1,3.0,12.0,0,100000
9,2,2.0,0.0,1709,3.0,2,5.0,3.0,2.0,1698,0,1.0,1709,1238,5,2000,1,3.0,1999,2.0,5.0,5119,0.0,506,0,1,1.0,21.0,65,328900
5,2,3.0,4.0,1712,3.0,2,5.0,0.0,3.0,1626,0,1.0,1712,528,8,2005,0,3.0,1959,3.0,5.0,8393,3.0,588,0,2,3.0,12.0,54,145000
5,1,3.0,4.0,1393,1.0,1,5.0,0.0,3.0,816,521,1.0,872,0,8,1955,0,3.0,1955,6.0,5.0,16466,3.0,300,1,1,3.0,7.0,0,135500
8,2,2.0,4.0,2217,1.0,2,5.0,3.0,2.0,2217,0,1.0,2217,351,8,1970,1,3.0,1970,0.0,5.0,15865,1.0,621,0,1,3.0,12.0,207,268000
6,2,3.0,4.0,1505,2.0,1,5.0,3.0,3.0,1505,0,1.0,1505,1024,6,1953,1,3.0,1953,1.0,5.0,12160,3.0,505,0,1,3.0,12.0,0,149500
5,2,3.0,4.0,924,1.0,1,1.0,1.0,3.0,672,252,1.0,672,0,6,2006,1,3.0,1949,6.0,5.0,8064,2.0,576,0,1,3.0,12.0,0,122900
6,2,3.0,4.0,1683,2.0,2,5.0,3.0,3.0,918,765,1.0,918,226,7,1978,1,3.0,1978,3.0,5.0,11184,3.0,440,1,1,3.0,19.0,0,172500
6,1,3.0,4.0,1068,2.0,1,5.0,0.0,3.0,1059,0,1.0,1068,663,6,2003,0,3.0,1963,2.0,5.0,8414,3.0,264,0,1,3.0,19.0,0,154500
5,1,3.0,2.0,1383,1.0,1,5.0,4.0,3.0,1383,0,1.0,1383,1064,6,1954,1,3.0,1954,1.0,5.0,13284,2.0,354,0,1,3.0,19.0,116,165000
5,2,3.0,3.0,1535,1.0,2,5.0,0.0,3.0,0,0,1.0,1535,0,8,1979,0,0.0,1979,4.0,5.0,7018,4.0,400,0,2,3.0,20.0,0,118858
6,2,3.0,4.0,1796,2.0,1,5.0,3.0,3.0,780,813,1.0,983,400,8,1963,1,3.0,1963,1.0,5.0,7056,3.0,483,1,1,3.0,12.0,50,140000
4,1,3.0,4.0,951,1.0,1,1.0,0.0,3.0,951,0,0.0,951,285,6,1950,0,3.0,1936,0.0,5.0,8765,3.0,327,0,1,4.0,9.0,28,106500
5,2,3.0,3.0,2240,1.0,2,1.0,0.0,3.0,0,1120,1.0,1120,0,12,1979,0,3.0,1979,4.0,5.0,7018,4.0,528,0,2,3.0,20.0,0,142953
9,3,0.0,0.0,2364,3.0,2,5.0,4.0,0.0,2330,0,1.0,2364,2188,11,2010,2,3.0,2009,2.0,5.0,12919,1.0,820,1,1,3.0,16.0,67,611657
5,1,3.0,4.0,1236,1.0,1,5.0,3.0,3.0,912,0,1.0,1236,465,6,1994,1,3.0,1961,1.0,5.0,6993,3.0,288,0,1,3.0,19.0,0,135000
4,1,3.0,4.0,858,1.0,1,1.0,0.0,3.0,858,0,1.0,858,322,4,1971,0,3.0,1971,0.0,5.0,7340,3.0,684,0,1,3.0,12.0,0,110000
5,1,3.0,4.0,1306,1.0,1,1.0,0.0,3.0,992,0,1.0,1306,860,5,2000,0,3.0,1957,1.0,5.0,8712,2.0,756,0,1,3.0,12.0,0,153000
7,2,2.0,2.0,1509,3.0,2,5.0,4.0,2.0,783,702,1.0,807,0,8,2003,1,3.0,2003,6.0,5.0,7875,3.0,393,1,1,3.0,8.0,75,180000
7,3,2.0,2.0,1670,2.0,2,5.0,4.0,2.0,1670,0,1.0,1670,0,7,2006,1,1.0,2006,6.0,5.0,14859,3.0,690,0,1,3.0,8.0,60,240000
5,1,3.0,4.0,902,1.0,1,5.0,0.0,3.0,876,0,1.0,902,599,6,1967,0,3.0,1967,2.0,5.0,6173,3.0,288,0,1,3.0,19.0,0,125500
5,1,3.0,4.0,1063,2.0,1,5.0,0.0,3.0,1056,0,1.0,1063,354,6,1954,0,3.0,1954,5.0,5.0,9920,3.0,280,0,1,3.0,12.0,0,128000
8,3,2.0,2.0,1636,2.0,2,5.0,4.0,2.0,1623,0,1.0,1636,63,8,2006,1,3.0,2006,2.0,5.0,13501,3.0,865,0,1,3.0,21.0,60,255000
7,1,2.0,2.0,2057,3.0,1,5.0,4.0,2.0,1017,1037,1.0,1020,223,6,1987,1,3.0,1936,5.0,5.0,11500,3.0,180,1,1,3.0,6.0,0,250000
5,2,3.0,2.0,902,1.0,1,5.0,0.0,3.0,864,0,1.0,902,301,5,1983,0,2.0,1983,1.0,5.0,8885,0.0,484,0,1,3.0,11.0,0,131000
6,2,2.0,2.0,1484,3.0,2,5.0,4.0,2.0,742,742,1.0,742,0,8,2005,1,3.0,2005,6.0,5.0,12589,3.0,390,1,1,3.0,8.0,24,174000
5,2,3.0,4.0,2274,1.0,2,1.0,0.0,3.0,1105,1169,1.0,1105,443,12,1960,0,3.0,1960,5.0,5.0,11600,3.0,480,0,2,3.0,12.0,0,154300
5,1,3.0,2.0,1268,1.0,1,1.0,0.0,2.0,1268,0,1.0,1268,196,5,1989,0,3.0,1977,0.0,5.0,9286,0.0,252,1,1,3.0,5.0,0,143500
5,1,3.0,4.0,1015,1.0,1,1.0,0.0,3.0,768,0,0.0,1015,489,6,1950,0,3.0,1925,5.0,5.0,6120,3.0,450,0,1,4.0,3.0,0,88000
5,3,3.0,4.0,2002,1.0,2,6.0,0.0,3.0,1001,1001,0.0,1001,284,8,1950,0,1.0,1949,1.0,5.0,6270,3.0,871,0,2,2.0,6.0,0,145000
6,2,2.0,2.0,1224,2.0,2,1.0,0.0,2.0,612,612,1.0,612,294,4,2009,0,3.0,2009,2.0,5.0,3000,0.0,528,1,1,1.0,21.0,234,173733
4,1,3.0,4.0,1092,1.0,1,5.0,0.0,3.0,546,546,1.0,546,0,6,1970,0,3.0,1970,6.0,5.0,2001,3.0,286,1,1,4.0,10.0,0,75000
2,1,3.0,4.0,480,1.0,0,1.0,0.0,3.0,480,0,0.0,480,50,4,1950,0,3.0,1949,1.0,5.0,9000,0.0,308,0,1,0.0,9.0,0,35311
4,1,3.0,4.0,1229,2.0,1,5.0,0.0,3.0,1134,0,1.0,1229,1059,6,1956,0,3.0,1956,0.0,5.0,17140,3.0,284,0,1,3.0,7.0,0,135000
7,3,2.0,0.0,2127,2.0,2,5.0,3.0,2.0,1104,1215,1.0,912,48,8,1991,1,3.0,1991,1.0,5.0,13125,2.0,833,1,1,3.0,20.0,192,238000
6,2,0.0,2.0,1414,1.0,1,5.0,3.0,3.0,1184,0,1.0,1414,528,6,2002,1,3.0,1958,0.0,5.0,11029,3.0,601,0,1,3.0,12.0,51,176500
6,2,2.0,2.0,1721,2.0,2,5.0,0.0,2.0,928,785,1.0,936,814,7,1994,0,3.0,1994,2.0,5.0,8462,3.0,471,1,1,3.0,20.0,87,201000
5,0,3.0,4.0,2200,0.0,2,0.0,0.0,3.0,1272,928,1.0,1272,1084,9,2003,0,3.0,1900,0.0,3.0,8777,3.0,0,2,2,3.0,7.0,70,145900
6,2,2.0,2.0,1316,3.0,2,5.0,4.0,2.0,1316,0,1.0,1316,28,6,2006,1,3.0,2005,2.0,5.0,10237,3.0,397,0,1,3.0,8.0,0,169990
6,2,2.0,2.0,1617,2.0,2,5.0,2.0,2.0,1604,0,1.0,1617,165,5,1994,1,3.0,1993,3.0,5.0,8012,3.0,533,0,1,3.0,20.0,69,193000
6,2,3.0,2.0,1686,1.0,2,5.0,3.0,3.0,1686,0,1.0,1686,625,7,1980,1,3.0,1980,1.0,5.0,10240,3.0,612,0,1,3.0,14.0,131,207500
5,2,3.0,2.0,1126,2.0,2,5.0,0.0,0.0,1126,0,1.0,1126,767,6,1977,0,3.0,1977,0.0,5.0,15611,0.0,540,0,1,3.0,14.0,0,175000
8,3,2.0,2.0,2374,3.0,2,3.0,4.0,0.0,1181,1140,1.0,1234,0,10,2004,1,3.0,2003,6.0,5.0,11999,3.0,656,1,1,3.0,16.0,100,285000
7,2,3.0,4.0,1978,2.0,2,5.0,4.0,3.0,832,880,1.0,1098,552,9,1968,1,3.0,1968,1.0,5.0,9900,3.0,486,1,1,3.0,14.0,43,176000
8,2,2.0,2.0,1788,2.0,2,5.0,3.0,0.0,1753,0,1.0,1788,0,7,2001,1,3.0,2001,6.0,5.0,11838,0.0,522,0,1,3.0,5.0,151,236500
7,2,3.0,2.0,2236,3.0,2,3.0,3.0,2.0,964,1243,1.0,993,0,8,1997,1,3.0,1997,6.0,5.0,13006,3.0,642,1,1,3.0,8.0,0,222000
8,3,2.0,2.0,1466,3.0,2,5.0,0.0,2.0,1466,0,1.0,1466,16,7,2007,0,1.0,2007,2.0,5.0,8925,0.0,610,0,1,3.0,23.0,18,201000
5,1,3.0,4.0,925,1.0,1,1.0,0.0,3.0,925,0,1.0,925,338,5,1965,0,3.0,1965,1.0,5.0,9100,3.0,429,0,1,3.0,12.0,0,117500
9,3,0.0,0.0,1905,3.0,2,5.0,4.0,0.0,1905,0,1.0,1905,0,8,2006,1,3.0,2006,6.0,5.0,11670,3.0,788,0,1,3.0,21.0,191,320000
7,2,2.0,2.0,1500,2.0,2,5.0,0.0,2.0,1500,0,1.0,1500,20,6,2004,0,3.0,2004,2.0,5.0,8487,0.0,570,0,1,3.0,5.0,36,190000
7,2,3.0,2.0,2069,2.0,2,5.0,4.0,2.0,585,0,1.0,2069,425,9,2007,1,1.0,1960,2.0,5.0,27650,1.0,505,0,1,3.0,12.0,0,242000
4,2,3.0,1.0,747,1.0,1,1.0,0.0,3.0,600,0,1.0,747,0,5,1953,0,3.0,1926,6.0,5.0,5825,2.0,528,0,1,3.0,3.0,0,79900
7,2,2.0,2.0,1200,2.0,2,5.0,0.0,2.0,1176,0,1.0,1200,833,5,2003,0,3.0,2003,2.0,5.0,10083,3.0,555,0,1,3.0,20.0,41,184900
7,2,2.0,2.0,1971,2.0,2,5.0,4.0,2.0,1113,858,1.0,1113,341,8,2005,1,3.0,2005,2.0,5.0,9675,2.0,689,1,1,3.0,21.0,48,253000
7,3,2.0,2.0,1962,2.0,2,5.0,0.0,2.0,1391,571,1.0,1391,464,7,2006,0,3.0,2006,2.0,5.0,8760,2.0,868,1,1,3.0,5.0,90,239799
7,1,3.0,4.0,2403,1.0,2,5.0,3.0,3.0,1032,1196,1.0,1207,0,10,1950,2,3.0,1940,6.0,5.0,24090,2.0,349,0,1,3.0,4.0,0,244400
6,2,3.0,4.0,1728,1.0,2,5.0,0.0,3.0,1728,0,1.0,1728,936,8,1976,0,3.0,1976,5.0,5.0,12640,1.0,574,0,2,3.0,11.0,0,150900
7,2,2.0,2.0,2060,2.0,2,3.0,3.0,2.0,992,1038,1.0,1022,772,8,1999,1,3.0,1999,0.0,5.0,8755,3.0,390,1,1,3.0,8.0,0,214000
4,0,3.0,2.0,1440,0.0,2,0.0,0.0,3.0,1440,0,1.0,1440,1440,8,1977,0,3.0,1977,2.0,3.0,7711,1.0,0,0,2,3.0,7.0,0,150000
5,2,3.0,4.0,1632,1.0,2,5.0,0.0,3.0,1632,0,1.0,1632,0,8,1967,0,2.0,1967,6.0,5.0,25000,0.0,576,0,2,3.0,11.0,0,143000
6,2,3.0,4.0,1344,2.0,1,4.0,4.0,2.0,819,0,1.0,1344,111,7,1958,1,3.0,1958,2.0,5.0,14375,3.0,525,0,1,3.0,23.0,118,137500
5,2,3.0,4.0,1869,1.0,1,1.0,0.0,3.0,1088,561,1.0,1188,1088,7,1996,0,3.0,1890,3.0,5.0,8820,3.0,456,0,1,4.0,17.0,0,124900
5,1,3.0,4.0,1144,2.0,1,5.0,3.0,3.0,1144,0,1.0,1144,748,6,1959,1,3.0,1959,0.0,5.0,8163,0.0,796,0,1,3.0,12.0,0,143000
8,3,2.0,2.0,1629,3.0,2,5.0,4.0,2.0,1616,0,1.0,1629,1300,9,2003,1,3.0,2002,2.0,5.0,14536,0.0,808,0,1,3.0,23.0,252,270000
7,2,2.0,2.0,1776,2.0,2,5.0,3.0,2.0,936,840,1.0,936,0,7,2002,1,3.0,2002,6.0,5.0,14006,4.0,474,1,1,3.0,5.0,96,192500
6,2,3.0,4.0,1381,2.0,1,5.0,3.0,2.0,1161,0,1.0,1381,982,5,2006,1,3.0,1972,0.0,5.0,9360,3.0,676,1,1,3.0,14.0,0,197500
5,2,3.0,4.0,864,2.0,1,1.0,0.0,2.0,864,0,1.0,864,398,5,2002,0,3.0,1950,0.0,5.0,7200,3.0,720,0,1,3.0,12.0,0,129000
5,1,3.0,4.0,965,1.0,1,1.0,0.0,3.0,828,0,1.0,965,641,6,1965,0,3.0,1965,1.0,5.0,7800,3.0,300,0,1,2.0,20.0,0,119900
5,1,3.0,2.0,768,3.0,1,1.0,0.0,3.0,768,0,1.0,768,660,5,2003,0,3.0,1972,2.0,5.0,7200,0.0,396,0,1,3.0,5.0,0,133900
5,2,3.0,4.0,1968,2.0,2,5.0,1.0,3.0,784,800,1.0,1168,562,7,1969,1,3.0,1969,0.0,5.0,11075,0.0,530,1,1,3.0,11.0,189,172000
6,0,3.0,2.0,980,0.0,2,0.0,0.0,3.0,945,0,1.0,980,945,4,1975,0,3.0,1975,2.0,3.0,9400,1.0,0,0,0,3.0,7.0,0,127500
6,2,3.0,2.0,1958,1.0,2,5.0,0.0,3.0,979,979,0.0,979,484,8,1950,0,1.0,1946,5.0,5.0,7136,3.0,492,0,2,2.0,6.0,0,145000
6,2,3.0,2.0,1229,3.0,1,5.0,3.0,3.0,561,668,1.0,561,285,5,1980,1,3.0,1980,0.0,5.0,1300,3.0,462,1,1,4.0,1.0,0,124000
5,2,3.0,4.0,1057,3.0,1,1.0,0.0,3.0,1057,0,1.0,1057,417,6,1962,0,3.0,1962,5.0,5.0,7420,3.0,576,0,1,3.0,19.0,0,132000
7,2,2.0,2.0,1337,2.0,2,5.0,0.0,2.0,1337,0,1.0,1337,699,6,2003,0,3.0,2003,2.0,5.0,8450,2.0,531,0,1,3.0,5.0,39,185000
7,2,2.0,2.0,1416,1.0,2,1.0,0.0,2.0,696,720,1.0,696,604,6,1999,0,3.0,1999,0.0,5.0,2572,3.0,484,1,1,1.0,21.0,44,155000
5,0,3.0,4.0,858,0.0,1,0.0,0.0,3.0,858,0,1.0,858,696,4,2008,0,3.0,1958,1.0,3.0,7207,1.0,0,0,1,3.0,3.0,0,116500
6,2,3.0,2.0,2872,3.0,2,5.0,3.0,3.0,1330,1330,1.0,1542,896,11,1995,1,3.0,1977,0.0,5.0,12227,3.0,619,1,1,3.0,14.0,282,272000
6,2,3.0,2.0,1548,1.0,2,1.0,3.0,2.0,804,744,1.0,804,556,7,1976,1,3.0,1976,0.0,5.0,2308,3.0,440,1,1,3.0,13.0,0,155000
9,2,2.0,0.0,1800,3.0,2,5.0,0.0,0.0,1800,0,1.0,1800,0,7,2007,0,3.0,2007,6.0,5.0,11923,3.0,702,0,1,3.0,5.0,136,239000
7,2,2.0,2.0,1894,3.0,2,3.0,4.0,2.0,817,1070,1.0,824,624,8,2003,1,3.0,2002,2.0,5.0,11316,3.0,510,1,1,3.0,23.0,40,214900
6,2,2.0,2.0,1484,3.0,2,5.0,4.0,2.0,783,701,1.0,783,0,8,2007,1,3.0,2005,6.0,5.0,10237,3.0,393,1,1,3.0,8.0,72,178900
5,1,2.0,4.0,1308,1.0,1,1.0,3.0,3.0,728,332,1.0,976,428,7,1950,2,1.0,1940,5.0,5.0,9600,3.0,256,1,1,3.0,6.0,70,160000
5,1,3.0,4.0,1098,1.0,1,5.0,0.0,3.0,1098,0,1.0,1098,902,6,1955,0,3.0,1955,0.0,5.0,7390,3.0,260,0,1,3.0,12.0,0,135000
3,0,3.0,4.0,968,0.0,1,0.0,0.0,3.0,600,368,0.0,600,0,6,1950,0,3.0,1910,6.0,3.0,5925,3.0,0,0,1,4.0,17.0,0,37900
6,1,3.0,4.0,1095,2.0,1,5.0,0.0,3.0,588,0,1.0,1095,513,6,1958,0,3.0,1958,0.0,5.0,10382,1.0,264,0,1,3.0,12.0,0,140000
4,0,3.0,4.0,1192,0.0,1,0.0,0.0,3.0,720,472,0.0,720,0,6,1950,0,3.0,1949,6.0,3.0,10800,3.0,0,1,1,3.0,12.0,0,135000
7,2,2.0,2.0,1626,2.0,2,3.0,0.0,2.0,764,862,1.0,764,567,6,2004,0,3.0,2003,2.0,5.0,2268,3.0,474,0,1,3.0,16.0,27,173000
6,1,3.0,2.0,918,1.0,2,5.0,3.0,3.0,918,0,1.0,918,0,5,1979,1,3.0,1979,6.0,5.0,7892,3.0,264,0,1,3.0,20.0,0,99500
7,2,2.0,2.0,1428,3.0,2,5.0,0.0,2.0,1428,0,1.0,1428,0,6,2008,0,3.0,2007,6.0,5.0,11639,3.0,480,0,1,1.0,21.0,120,182000
7,2,3.0,2.0,2019,1.0,1,1.0,0.0,2.0,728,883,0.0,1136,0,8,1993,0,3.0,1910,6.0,5.0,11414,3.0,532,0,1,3.0,3.0,135,167500
7,2,2.0,2.0,1382,1.0,2,1.0,0.0,2.0,673,709,1.0,673,641,6,2000,0,3.0,2000,2.0,5.0,2651,3.0,490,1,1,1.0,21.0,50,165000
4,0,3.0,2.0,869,0.0,1,0.0,0.0,1.0,440,0,1.0,869,0,4,1958,0,0.0,1923,6.0,3.0,5900,3.0,0,0,1,3.0,3.0,0,85500
7,2,2.0,2.0,1241,3.0,1,5.0,0.0,2.0,1241,0,1.0,1241,1106,4,2007,0,3.0,2006,2.0,5.0,4274,3.0,569,1,1,1.0,21.0,116,199900
4,2,3.0,4.0,894,1.0,1,1.0,0.0,3.0,894,0,1.0,894,552,5,1954,0,0.0,1954,3.0,5.0,9450,3.0,400,0,1,3.0,7.0,0,110000
5,2,3.0,4.0,1121,1.0,1,1.0,0.0,3.0,1121,0,1.0,1121,651,5,1963,0,3.0,1963,5.0,5.0,8816,3.0,480,0,1,3.0,19.0,80,139000
7,2,0.0,4.0,999,2.0,1,5.0,0.0,0.0,944,0,1.0,999,867,6,2007,0,3.0,1961,0.0,5.0,12122,0.0,588,0,1,3.0,12.0,76,178400
8,3,2.0,2.0,2612,3.0,2,5.0,3.0,2.0,1225,1336,1.0,1276,854,8,1999,1,3.0,1998,2.0,5.0,12203,3.0,676,1,1,3.0,15.0,0,336000
7,2,2.0,2.0,1266,3.0,2,5.0,4.0,2.0,1266,0,1.0,1266,0,6,2007,1,3.0,2007,6.0,5.0,3182,0.0,388,0,1,3.0,0.0,16,159895
8,2,2.0,2.0,2290,1.0,2,5.0,4.0,2.0,1128,1141,1.0,1149,0,9,2002,1,3.0,2002,6.0,5.0,11250,2.0,779,1,1,3.0,5.0,0,255900
5,2,3.0,3.0,1734,1.0,2,5.0,0.0,2.0,0,432,1.0,1302,0,8,1977,0,3.0,1977,4.0,5.0,10125,4.0,539,0,2,3.0,11.0,0,126000
5,1,3.0,4.0,1164,1.0,1,1.0,0.0,3.0,1164,0,0.0,1164,1040,5,1950,0,3.0,1950,0.0,5.0,10880,3.0,240,0,1,3.0,7.0,48,125000
6,1,3.0,4.0,1635,1.0,1,5.0,0.0,2.0,485,634,1.0,1001,0,5,2003,0,3.0,1910,6.0,5.0,5310,3.0,255,0,1,4.0,17.0,0,117000
9,3,0.0,0.0,1940,3.0,2,5.0,4.0,0.0,1930,0,1.0,1940,1646,8,2010,1,3.0,2009,2.0,5.0,10159,0.0,606,1,1,3.0,16.0,95,395192
6,2,3.0,4.0,2030,3.0,2,5.0,3.0,2.0,848,912,1.0,1118,156,8,1976,1,3.0,1976,3.0,5.0,12046,3.0,551,1,1,3.0,14.0,224,195000
7,2,2.0,2.0,1576,2.0,2,5.0,0.0,2.0,770,798,1.0,778,0,6,2006,0,3.0,2006,6.0,5.0,8125,3.0,614,1,1,1.0,21.0,50,197000
8,3,2.0,2.0,2392,3.0,2,5.0,3.0,2.0,1396,985,1.0,1407,1074,7,1998,1,3.0,1997,2.0,5.0,9452,3.0,870,1,1,3.0,15.0,70,348000
8,2,2.0,4.0,1742,1.0,1,5.0,4.0,2.0,916,826,1.0,916,216,8,1986,1,3.0,1882,1.0,5.0,17671,3.0,424,1,1,4.0,17.0,169,168000
6,2,3.0,4.0,1851,2.0,2,5.0,2.0,2.0,822,831,1.0,1020,536,7,1993,1,3.0,1964,1.0,5.0,9760,1.0,440,1,1,3.0,12.0,42,187000
6,2,3.0,2.0,1500,2.0,2,5.0,0.0,2.0,750,750,1.0,750,0,6,2006,0,3.0,2005,6.0,5.0,8846,3.0,564,1,1,3.0,5.0,35,173900
10,3,0.0,0.0,1718,3.0,2,5.0,4.0,0.0,1700,0,1.0,1718,1172,7,2007,1,3.0,2006,2.0,5.0,12456,1.0,786,0,1,3.0,16.0,48,337500
4,1,3.0,4.0,1230,1.0,1,1.0,0.0,3.0,747,456,1.0,774,384,5,1950,0,3.0,1946,0.0,5.0,4712,3.0,305,1,1,3.0,3.0,57,121600
5,1,3.0,4.0,1050,1.0,1,5.0,0.0,3.0,1050,0,1.0,1050,915,6,1961,0,3.0,1961,5.0,5.0,10659,3.0,368,0,1,3.0,12.0,319,136500
6,2,3.0,4.0,1442,2.0,2,5.0,3.0,3.0,1442,0,1.0,1442,0,6,1970,1,3.0,1970,6.0,5.0,11717,3.0,615,0,1,3.0,14.0,0,185000
3,1,3.0,4.0,1077,1.0,1,1.0,4.0,3.0,1007,0,0.0,1077,0,6,1950,1,3.0,1922,6.0,1.0,9786,3.0,210,0,1,4.0,9.0,100,91000
7,2,2.0,2.0,1208,2.0,2,5.0,0.0,2.0,1187,0,1.0,1208,686,6,2006,0,3.0,2006,2.0,5.0,6762,0.0,632,0,1,3.0,5.0,61,206000
3,2,3.0,3.0,944,1.0,1,1.0,0.0,1.0,0,0,0.0,944,0,4,1952,0,3.0,1952,4.0,1.0,10206,4.0,528,0,1,3.0,7.0,0,82000
5,1,3.0,1.0,691,1.0,1,1.0,0.0,0.0,691,0,1.0,691,0,4,1950,0,3.0,1920,6.0,5.0,5400,3.0,216,0,1,3.0,17.0,20,86000
8,3,2.0,2.0,1574,2.0,2,5.0,4.0,2.0,1574,0,1.0,1574,24,7,2006,1,3.0,2006,2.0,5.0,11957,3.0,824,0,1,3.0,21.0,104,232000
5,2,3.0,4.0,1680,1.0,2,1.0,0.0,3.0,1680,0,1.0,1680,0,8,1976,0,3.0,1976,6.0,5.0,11500,3.0,528,0,2,3.0,14.0,0,136905
7,2,2.0,2.0,1504,3.0,2,5.0,4.0,2.0,1346,0,1.0,1504,16,7,2006,1,3.0,2005,2.0,5.0,3182,3.0,457,0,1,3.0,0.0,0,181000
5,1,2.0,2.0,985,1.0,2,5.0,0.0,3.0,985,0,1.0,985,595,6,1977,0,3.0,1977,2.0,5.0,8385,0.0,328,0,1,3.0,5.0,0,149900
6,2,3.0,2.0,1657,1.0,2,5.0,3.0,3.0,1657,0,1.0,1657,1237,7,1970,1,3.0,1970,3.0,5.0,12155,3.0,484,0,1,3.0,12.0,0,163500
4,1,3.0,4.0,1092,2.0,1,5.0,0.0,3.0,546,546,1.0,546,273,6,1970,0,3.0,1970,1.0,5.0,2217,3.0,286,1,1,4.0,10.0,0,88000
7,2,2.0,0.0,1710,3.0,2,5.0,4.0,2.0,1710,0,1.0,1710,0,7,2005,1,3.0,2004,6.0,5.0,12118,2.0,550,0,1,3.0,11.0,48,240000
5,0,3.0,4.0,1522,0.0,2,0.0,0.0,3.0,1008,0,1.0,1008,0,7,1950,0,3.0,1926,6.0,3.0,6000,3.0,0,0,1,3.0,18.0,0,102000
5,1,3.0,4.0,1271,1.0,2,5.0,4.0,3.0,720,551,1.0,720,0,7,1950,1,3.0,1948,6.0,5.0,21286,3.0,312,0,1,3.0,19.0,0,135000
5,0,3.0,3.0,1664,0.0,2,0.0,0.0,3.0,0,0,0.0,1664,0,8,1965,0,3.0,1965,4.0,3.0,9825,4.0,0,0,2,3.0,7.0,0,100000
6,1,3.0,4.0,1502,1.0,1,1.0,3.0,2.0,602,602,1.0,900,0,7,1996,2,3.0,1923,6.0,5.0,10592,3.0,180,1,1,3.0,6.0,0,165000
5,1,3.0,4.0,1022,1.0,1,1.0,0.0,3.0,1022,0,0.0,1022,247,4,2006,0,3.0,1910,0.0,5.0,7200,3.0,280,0,1,4.0,17.0,30,85000
6,1,3.0,4.0,1082,1.0,1,1.0,4.0,3.0,1082,0,1.0,1082,336,5,1950,1,3.0,1948,1.0,5.0,11664,3.0,240,0,1,3.0,12.0,130,119200
8,2,2.0,2.0,1665,3.0,2,5.0,0.0,2.0,810,855,1.0,810,643,6,2001,0,3.0,2001,2.0,5.0,8400,3.0,528,1,1,3.0,14.0,45,227000
7,2,2.0,2.0,1504,3.0,2,5.0,3.0,2.0,1504,0,1.0,1504,690,6,1996,1,3.0,1996,2.0,5.0,11883,1.0,478,0,1,3.0,5.0,66,203000
8,2,2.0,2.0,1360,2.0,1,5.0,5.0,2.0,1220,0,1.0,1360,1036,4,1984,1,3.0,1984,2.0,5.0,5814,0.0,565,0,1,3.0,22.0,0,187500
7,2,2.0,2.0,1472,2.0,2,5.0,3.0,2.0,384,670,1.0,802,0,7,1992,1,3.0,1991,6.0,5.0,10784,3.0,402,1,1,3.0,8.0,0,160000
